Particle  Iter             zp[i]          uzp[i]         xp[i]          uxp[i]         
2           507          -0.2270        47388.2967        0.0025        79.6536
3           507          -0.2270        47388.2967        0.0025        79.6536
4           507          -0.2270        47388.2967        0.0025        79.6536
5           507          -0.2270        47388.2967        0.0025        79.6536
6           507          -0.2270        47388.2967        0.0025        79.6536
7           507          -0.2270        47388.2967        0.0025        79.6536
8           507          -0.2270        47388.2967        0.0025        79.6536
9           507          -0.2270        47388.2967        0.0025        79.6536
10          507          -0.2270        47388.2967        0.0025        79.6536
11          507          -0.2270        47388.2967        0.0025        79.6536
12          507          -0.2270        47388.2967        0.0025        79.6536
13          507          -0.2270        47388.2967        0.0025        79.6536
14          507          -0.2270        47388.2967        0.0025        79.6536
15          507          -0.2270        47388.2967        0.0025        79.6536
16          507          -0.2270        47388.2967        0.0025        79.6536
17          507          -0.2270        47388.2967        0.0025        79.6536
18          507          -0.2270        47388.2967        0.0025        79.6536
19          507          -0.2270        47388.2967        0.0025        79.6536
20          507          -0.2270        47388.2967        0.0025        79.6536
21          507          -0.2270        47388.2967        0.0025        79.6536
22          507          -0.2270        47388.2967        0.0025        79.6536
23          507          -0.2270        47388.2967        0.0025        79.6536
24          507          -0.2270        47388.2967        0.0025        79.6536
25          507          -0.2270        47388.2967        0.0025        79.6536
26          507          -0.2270        47388.2967        0.0025        79.6536
27          507          -0.2270        47388.2967        0.0025        79.6536
